,Légendes :,,,,,,,,,,,,
,KART,,Diffusion,,,,,,,,,,
Année,Titre,,Titre diffusion,(Durée) HH:MM:SS,FR,EN,FR VOD,EN VOD,Nom,Prénom,Pseudo,A modifier ,Remarques
2020,75 000 $ film de Moïse Togo - 2020 (id: 1333) ,,75 000 $,,https://vimeo.com/446428994,https://vimeo.com/446428997,,,TOGO,Moïse,,,
2020,Yollotl film de Fernando Colin Roque - 2020 (id: 1291) ,,Yollotl,00:17:10,https://vimeo.com/452497547,https://vimeo.com/452496641,,,COLIN ROQUE,Fernando,,,
2020,When the sea sends forth a forest film de Guangli Liu - 2020 (id: 1316) ,,When the sea sends forth a forest,00:21:10,https://vimeo.com/460082482,https://vimeo.com/460098256,,,LIU,Guangli,,,
2020,VO film de Nicolas Gourault - 2020 (id: 1304) ,,VO,00:19:06,https://vimeo.com/464108293,https://vimeo.com/461749944,,,GOURAULT,Nicolas,,,
2020,Le vieil enfant film de Felipe Esparza - 2020 (id: 1297) ,,The Old Child,00:16:10,https://vimeo.com/447771573,https://vimeo.com/447771530,,,ESPARZA,Felipe,,,
2020,SCUM MUTATION film de Ov - 2020 (id: 1322) ,,Scum Mutation,00:10:00,https://vimeo.com/461733672,https://vimeo.com/459972809,,,GERVOT,Stéphanie,OV,,
2020,Salomé film de Simon Gaillot - 2020 (id: 1300) ,,Salomé,00:30:06,https://vimeo.com/444579412,https://vimeo.com/491128658,,,GAILLOT,Simon,,,
2020,Recorder film de Jakob Ohrt - 2020 (id: 1321) ,,Recorder,00:15:08,https://vimeo.com/461740248,https://vimeo.com/461737374,,,OHRT,Jakob,,,
2020,Podesta Island film de Stéphanie Roland - 2020 (id: 1327) ,,Podesta Island,00:23:24,https://vimeo.com/466639432,https://vimeo.com/458223604,,,ROLLAND,Stéphanie,,,
2020,Pneuma film de Fanny Béguély - 2020 (id: 1283) ,,Pneuma,00:29:16,https://vimeo.com/459330984,https://vimeo.com/459353888,,,BEGUELY,Fanny,,,
2020,Pirovano film de Olivier Jonvaux - 2020 (id: 1311) ,,Pirovano,00:15:28,https://vimeo.com/441279768,https://vimeo.com/441280286,,,JONVAUX,Olivier,,,
2020,Phoenix 93 film de Alice Goudon - 2020 (id: 1303) ,,Phoenix 93,00:13:37,https://vimeo.com/446569064,https://vimeo.com/460563889,,,GOUDON,Alice,,,
2020,Paralelo 28 film de Santiago Bonilla - 2020 (id: 1288) ,,Paralelo 28,00:24:24,https://vimeo.com/452222261,https://vimeo.com/452218350,,,BONILLA,Santiago,,,
2020,One thousand and one attempts to be an ocean film de Yuyan Wang - 2020 (id: 1337) ,,One thousand and one attempts to be an ocean,00:11:30,LIEN PRIVE,,,,WANG,Yuyan,,x,Liens privés
2020,Nina et les robots installation de Cindy Coutant - 2020 (id: 1292) ,,Nina et les robots,00:18:49,https://vimeo.com/458068396,https://vimeo.com/458102575,,,COUTANT,Cindy,,,
2020,Murmures du loup film de Chloé Belloc - 2020 (id: 1285) ,,Murmures du loup,00:24:30,https://vimeo.com/459447261,https://vimeo.com/457826910,,,BELLOC,Chloé,,,
2020,"Mami, La Moula film de Anhar Salem - 2020 (id: 1328) ",,"Mami, la moula",01:05:58,https://vimeo.com/458313219,https://vimeo.com/458313535,,,SALEM,Anhar,,,
2020,Le souffle du taureau film de Inès Sieulle - 2020 (id: 1329) ,,Le souffle du taureau,00:19:13,https://vimeo.com/464105898,https://vimeo.com/475028501,,,SIEULLE,Inès,,,
2020,Les Attendants film de Minh Quý Trương - 2020 (id: 1324) ,,Les attendants,00:14:43,https://vimeo.com/466639298,https://vimeo.com/464977143,,,QUY,Truong-Minh,,,
2020,L'Énergie du Désespoir film de Samuel Lecocq - 2020 (id: 1314) ,,L'énergie du désespoir,00:27:16,https://vimeo.com/444631371,https://vimeo.com/445252821,,,LECOCQ,Samuel,,,
2020,kitchen.blend film de Nataliya Ilchuk - 2020 (id: 1310) ,,Kitchen.blend,00:14:59,https://vimeo.com/441278754,https://vimeo.com/441279254,,,ILCHUK,Nataliya,,,
2020,Gangnam Beauty film de Yan Tomaszewski - 2020 (id: 1334) ,,Gangnam beauty,00:23:12,https://vimeo.com/458533762,https://vimeo.com/441545270,,,TOMASZEWSKI,Yan,,,
2020,Fracture film de Rony Tanios - 2020 (id: 1331) ,,Fracture,00:09:59,https://vimeo.com/461693845,https://vimeo.com/461693742,,,TANIOS,Rony,,,
2020,Fergoten film de Elliot Eugénie - 2020 (id: 1298) ,,Fergoten,00:28:40,https://vimeo.com/444621216,https://vimeo.com/444667453,,,EUGENIE,Eliott,,,
2020,Diamanda s'en va film de Antoine Granier - 2020 (id: 1305) ,,Diamanda s'en va,00:20:00,https://vimeo.com/441568551,https://vimeo.com/437193985,,,GRANIER,Antoine,,,
2020,Béton des anges film de Vera Hector - 2020 (id: 1307) ,,Béton des anges,00:25:42,https://vimeo.com/464113622,https://vimeo.com/469705310,,,HAGELSTEEN,Suzanne,Véra Hector,,
2020,Contraindre film de fleuryfontaine - 2020 (id: 1299) ,,Contraindre,00:11:07,https://vimeo.com/454416231,https://vimeo.com/454382409,,,FLEURY et FONTAINE,Galdric et Antoine,Fleuryfontaine,,
2020,Bénincity : épisode 4 film de Amélie Agbo - 2020 (id: 1278) ,,Bénincity : épisode 4,00:07:51,https://vimeo.com/441278286,https://vimeo.com/444826764,,,AGBO,Amélie,,,
2020,Apparition des figures standards installation de Marin Martinie - 2020 (id: 1317) ,,Apparition des figures standards,00:10:55,https://vimeo.com/447458452,https://vimeo.com/448830647,,,MARTINIE,Marin,,x,(film non présent dans la base de données)
2020,A Love Song in Spanish film de Ana Elena Tejera - 2020 (id: 1332) ,,A love song in spanish,00:23:36,https://vimeo.com/460519847,https://vimeo.com/445254056,,,TEJERA,Ana Elena,,,
2020,Alcôves film de Kendra McLaughlin - 2020 (id: 1318) ,,Alcôves,00:36:34,https://vimeo.com/441567042,https://vimeo.com/469705112,,,MCLAUGHLIN,Kendra,,,
2020,10:10 installation de Olivier Bémer - 2020 (id: 1286)  (film non présent dans la base de données),,10h10,00:20:35,https://vimeo.com/446837027,https://vimeo.com/446838308,,,BEMER,Olivier,,x,(film non présent dans la base de données)
2020,Voyage vers Hyperborée installation de Guillaume Barth - 2020 (id: 1282) ,,Voyage vers Hyperborée,00:11:04,https://vimeo.com/537621529/0edc732238,,,,BARTH,Guillaume,,,
2019,Amor Omnia film de Yohei Yamakado - 2019 (id: 1213) ,,Amor Omnia,01:51:07,https://vimeo.com/346287456,https://vimeo.com/429668282,,,YAMAKADO,Yohei,,,
2019,All movements should kill the wind film de Yuyan Wang - 2019 (id: 1211) ,,All movements should kill the wind,00:12:20,https://vimeo.com/344132758,https://vimeo.com/344132810,,,WANG,Yuyan,,,
2019,EN CONTREBAS film de Ugo Arsac - 2019 (id: 1172) ,,En contrebas,00:50:30,https://vimeo.com/346287679,https://vimeo.com/349018545,,,ARSAC,Ugo,,,
2019,Dear Joel film de Thanasis Trouboukis - 2019 (id: 1206) ,,Dear Joel,00:18:30,https://vimeo.com/346286775,https://vimeo.com/345019537,,,TROUBOUKIS ,Thanasis,,,
2019,Penthésilée film de Simon Gaillot - 2019 (id: 1183) ,,Penthésilée,01:51:33,https://vimeo.com/350931440,https://vimeo.com/491128658,,,GAILLOT,Simon,,,
2019,Le cas Perrot film de Rony Tanios - 2019 (id: 1202) ,,Le cas Perrot,00:30:20,https://vimeo.com/346286462,https://vimeo.com/347722760,,,TANIOS,Rony,,,
2019,Please Love Party installation de Pierre Pauze - 2019 (id: 1196) (film non présent dans la base données),,Please love party,00:12:53,https://vimeo.com/337813952,https://vimeo.com/352661719,,,PAUZE,Pierre,,x,(film non présent dans la base de données)
2019,Rose Minitel film de Olivier Cheval - 2019 (id: 1176) ,,Rose minitel,00:26:41,https://vimeo.com/346347044,https://vimeo.com/346344903,,,CHEVAL,Olivier,,,
2019,This Means More film de Nicolas Gourault - 2019 (id: 1186) ,,This means more,00:21:36,https://vimeo.com/347672937,https://vimeo.com/347729273,,,GOURAULT,Nicolas,,,
2019,Maternité film de Nataliya Ilchuk - 2019 (id: 1190) ,,Maternité,00:17:41,https://vimeo.com/manage/videos/347673125,https://vimeo.com/347673662,,,ILCHUK,Nataliya,,,
2019,"Gwacoulou, Le foyer traditionnel film de Moïse Togo - 2019 (id: 1204) ",,"Gwacoulou, le foyer traditionnel",00:16:04,https://vimeo.com/345440048,https://vimeo.com/344998672,,,TOGO,Moïse,,,
2019,"Ce n’était pas la bonne montagne, Mohammad film de Mili Pecherer - 2019 (id: 1197) ",,"It wasn't the right mountain, Mohammad",00:28:30,https://vimeo.com/manage/videos/346344771,https://vimeo.com/346344692,,,PECHERER,Mili,,,
2019,Aquí y allá film de Melisa Liebenthal - 2019 (id: 1191) ,,Aquí y allá,00:21:41,https://vimeo.com/347674876,https://vimeo.com/347674592,,,LIEBENTHAL,Melisa,,,
2019,Communautaire film de Marina Smorodinova - 2019 (id: 1200) ,,Communautaire,00:14:51,https://vimeo.com/manage/videos/345437088,https://vimeo.com/345011931,,,SMORODINOVA,Marina,,,
2019,Licantropia film de Janaina Wagner - 2019 (id: 1210) ,,Licantropia,00:27:00,https://vimeo.com/manage/videos/346287228,https://vimeo.com/345005338,,,WAGNER,Janaina,,,
2019,Nouvelles de la Capitale d’antimoine film de Guangli Liu - 2019 (id: 1192) ,,Nouvelles de la capitale d'antimoine,00:27:23,https://vimeo.com/manage/videos/344071370,https://vimeo.com/344992984,,,LIU,Guangli,,,
2019,Ange film de Galdric & Galdric & Antoine & Antoine Fleury & Fleury et Fontaine & Fontaine - 2019 (id: 1338) ,,Ange,00:19:03,https://vimeo.com/manage/videos/347673172,https://vimeo.com/349018589,,,FLEURY et FONTAINE,Galdric et Antoine,Fleuryfontaine,,
2019,"Dana, Carnaval y Tzompantli film de Fernando Colin Roque - 2019 (id: 1177) ",,"Dana, Carnaval y Tzompantli",00:19:00,https://vimeo.com/manage/videos/344974558,https://vimeo.com/344980519,,,COLIN ROQUE,Fernando,,,
2019,Lagon noir film de Felipe Esparza - 2019 (id: 1181) ,,Laguna negra,00:34:42,https://vimeo.com/manage/videos/344979178,https://vimeo.com/344982500,,,ESPARZA,Felipe,,,
2019,Insemnopedy I: The Dream of Victor F. film de Faye Formisano - 2019 (id: 1182) ,,"Insemnopedy I, The dream of Victor F.",00:22:52,https://vimeo.com/344062036,https://vimeo.com/344984400,,,FORMISANO,Faye,,,
2019,"Là, où il est film de Chloé Belloc - 2019 (id: 1174) ",,"Là, où il est",00:15:38,https://vimeo.com/manage/videos/347673764,https://vimeo.com/347723119,,,BELLOC,Chloé,,,
2019,Pol·len film de Blanca Camell Galí - 2019 (id: 1175) ,,Pol·len,00:15:50,https://vimeo.com/manage/videos/347673441,https://vimeo.com/347673060,,,GALI,CAMELL,,,
2019,Un jour avec Cham film de Alice Goudon - 2019 (id: 1185) ,,Un jour avec Cham,00:25:14,https://vimeo.com/manage/videos/347674296,https://vimeo.com/347674005,,,GOUDON,Alice,,,
2019,Nesting film de Alex Verhaest - 2019 (id: 1207) ,,Nesting,00:27:19,https://vimeo.com/manage/videos/346286966,https://vimeo.com/345025632,,,VERHAEST,Alexandra,,,
2019,Zoryas installation de Claire Williams - 2019 (id: 1212) ,,Zoryas,00:01:01,https://vimeo.com/381520409,,,,WILLIAMS,Claire,,,
2019,Vitamorphose installation de Yosra Mojtahedi - 2019 (id: 1193) ,,Vitamorphose,00:01:01,https://vimeo.com/382891994,,,,MOJTAHEDI,Yosra,,,
2019,This Means More installation de Nicolas Gourault - 2019 (id: 1187) ,,This means more,00:01:04,https://vimeo.com/382010422,,,,GOURAULT,Nicolas,,,
2019,Sunset Pictures installation de Olivier Sola - 2019 (id: 1201) ,,Sunset pictures,00:00:58,https://vimeo.com/382274673,,,,SOLA,Olivier,,,
2019,Soleil martien installation de Félicie d’Estienne d’Orves - 2019 (id: 1165) ,,Soleil martien,00:01:00,https://vimeo.com/382405384,,,,D'ESTIENNE D'ORVES,Félicie,,,
2019,Resiliencia (Résilience) installation de Camila Rodríguez Triana - 2019 (id: 1199) ,,Résilience (titre à vérifier car existe aussi sous Resillienca),00:01:01,https://vimeo.com/382302225,,,,RODRIGUEZ TRIANA,Camila,,x,Titre à vérifier
2019,Princess of Parallelograms installation de Thomas Depas - 2019 (id: 1179) ,,Princess of Parallelograms,00:01:00,https://vimeo.com/382930707,,,,DEPAS,Thomas,,,
2019,Please Love Party installation de Pierre Pauze - 2019 (id: 1196),,Please Love Party,00:01:08,https://vimeo.com/382440575,,,,PAUZE,Pierre,,,
2019,Phénoménologie de la virtualité installation de Charles Gallay - 2019 (id: 1184) ,,Phénoménologie de la virtualité,00:01:03,https://vimeo.com/384042625,,,,GALLAY,Charles,,,
2019,Pharmakon installation de Matthieu Adrien Davy De Virville - 2010 (id: 355) ,,Pharmakon,,Aucun lien,,,,,,,x,"Fichier existant dans la base de données, mais aucune trace sur Viméo"
2019,PHARMAKON. Dernière conversation dans l'écume de tes commissures installation de Ov - 2019 (id: 1194) ,,Pharmakon. Dernière conversation dans l'écume de tes commissures,00:01:08,https://vimeo.com/381520346,https://vimeo.com/382042271 ,,,GERVOT,Stéphanie,OV,x,"(deux vidéos de la même installation, )"
2019,La voix sauvage installation de Alexandre Suire - 2019 (id: 1168) ,,la voix sauvage,00:01:07,https://vimeo.com/382010338,,,,SUIRE,Alexandre,,,
2019,La nuit déborde installation de Hai-Wen Hsu - 2019 (id: 1189) ,,La nuit déborde,00:01:00,https://vimeo.com/381520392,,,,HSU,Hai-Wen,,,
2019,La Colonie P. installation de Hadrien Téqui - 2019 (id: 1203) ,,La colonie P.,00:00:56,https://vimeo.com/382587720,,,,TEQUI,Hadrien,,,
2019,Khthon installation de Yan Tomaszewski - 2019 (id: 1205) ,,Khthon,00:01:01,https://vimeo.com/383105580,,,,TOMASZEWSKI,Yan,,,
2019,Hi-Def! installation de Cindy Coutant - 2019 (id: 1178) ,,Hi-Def!,00:01:08,https://vimeo.com/382010283,https://vimeo.com/382010237 (muet),,,,,,,
2019,Climat-commun d'Emmanuel Doutriaux et Louise Morin (instllation non présente dans la base de données),,Climat-commun,00:01:04,https://vimeo.com/382024014,https://vimeo.com/382024058,,,DOUTRIAUX et MORIN,Emmanuel et Louise,,x,Installation non présente dans la base de données + deux vidéos pour une même installation
2019,D’après le Jardin installation de Juan-Pablo Villegas - 2019 (id: 1209) ,,d'après le jardin,00:00:56,https://vimeo.com/382010385,,,,VILLEGAS,Juan-Pablo,,,
2019,À l’heure de la sieste installation de Jonathan Paquet - 2019 (id: 1195) ,,À l'heure de la sieste,00:00:58,https://vimeo.com/381520312,,,,PAQUET,Jonathan,,,
2019,Ati okuku dé imolè (De l'invisible au visible) installation de Éliane Aisso - 2019 (id: 1163) ,,Ati okuku dé imolé (de l'invisible au visible),00:01:07,https://vimeo.com/382291291,,,,AISSO,Eliane,,,
2019,"Arba, Dâk Arba installation de Fanny Béguély - 2019 (id: 1173) ",,"Arba, Dârk Arba",00:01:02,https://vimeo.com/382039692,,,,BEGUELY,Fanny,,,
2019,Contemporaine (mes peurs) installation de Annie Zadek - 2019 (id: 1170) ,,Contemporaines (mes peurs),00:01:06,https://vimeo.com/381520477,https://vimeo.com/381520448 (muet),,,ZADEK,Annie,,,
2019,Ange installation de Galdric & Galdric & Antoine & Antoine Fleury & Fleury et Fontaine & Fontaine - 2019 (id: 1180) ,,Ange,00:01:00,https://vimeo.com/382912765,,,,FLEURY et FONTAINE,Galdric et Antoine,Fleuryfontaine,,
2019,Amphitheatrum Sapientiae Hermeticum installation de Thiago Antonio - 2019 (id: 1171) ,,Amphitheatrum Sapientiae Hermeticum,00:01:06,https://vimeo.com/382168727,,,,ANTONIO,Thiago,,,
2019,Junkyard installation de Iñigo & Félix Bilbao & Luque - 2019 (id: 1166) ,,Junkyard,00:01:10,https://vimeo.com/384043001,,,,BILBAO et LUQUE, et Félix,,,
2019,Werviqaceae installation de Vincent Pouydesseau - 2019 (id: 1198) ,,"Werviqaceae, antenne botanique",00:00:59,https://vimeo.com/383062728,,,,POUYDESSEAU,Vincent,,,
2019,Agencement K A N O installation de Clément Vieille - 2019 (id: 1208) ,,Agencement K A N O,00:01:07,https://vimeo.com/382614722,,,,VIEILLE,Clément,,,
